"entry_time","temperature","ph","conductivity","moisture","salinity","tds"
"2024-05-18 01:46:07.015",250,68,1290,578,0,0
"2024-05-18 01:47:07.033",250,68,1290,560,0,0
"2024-05-18 01:48:07.05",251,68,1289,578,0,0
"2024-05-18 01:49:07.068",250,68,1291,558,0,0
"2024-05-18 01:50:07.084",250,68,1288,562,0,0
"2024-05-18 01:51:07.102",251,68,1290,582,0,0
"2024-05-18 01:52:07.119",251,68,1290,578,0,0
"2024-05-18 01:53:07.136",250,68,1289,560,0,0
"2024-05-18 01:54:07.154",251,68,1289,570,0,0
"2024-05-18 01:55:07.17",251,68,1290,560,0,0
"2024-05-18 01:56:07.188",251,68,1291,572,0,0
"2024-05-18 01:57:07.204",251,68,1290,578,0,0
"2024-05-18 01:58:07.222",251,68,1290,578,0,0
"2024-05-18 01:59:07.239",251,68,1290,578,0,0
"2024-05-18 02:00:07.257",251,68,1291,570,0,0
"2024-05-18 02:01:07.273",251,68,1291,560,0,0
"2024-05-18 02:02:07.291",251,68,1291,560,0,0
"2024-05-18 02:03:07.311",251,68,1289,560,0,0
"2024-05-18 02:04:07.325",251,68,1290,578,0,0
"2024-05-18 02:05:07.341",251,68,1288,560,0,0
"2024-05-18 02:06:07.359",251,68,1291,572,0,0
"2024-05-18 02:07:07.376",251,68,1291,558,0,0
"2024-05-18 02:08:07.393",251,68,1289,578,0,0
"2024-05-18 02:09:07.411",251,68,1290,560,0,0
"2024-05-18 02:10:07.428",251,68,1289,558,0,0
"2024-05-18 02:11:07.445",251,68,1289,578,0,0
"2024-05-18 02:12:07.463",251,68,1290,558,0,0
"2024-05-18 02:13:07.48",251,68,1290,578,0,0
"2024-05-18 02:14:07.497",251,68,1290,578,0,0
"2024-05-18 02:15:07.513",251,68,1290,558,0,0
"2024-05-18 02:16:07.531",251,68,1290,558,0,0
"2024-05-18 02:17:07.548",251,68,1290,558,0,0
"2024-05-18 02:18:07.565",251,68,1290,578,0,0
"2024-05-18 02:19:07.583",251,68,1290,560,0,0
"2024-05-18 02:20:07.6",251,68,1289,560,0,0
"2024-05-18 02:21:07.617",251,68,1289,576,0,0
"2024-05-18 02:22:07.634",251,68,1290,578,0,0
"2024-05-18 02:23:07.651",251,68,1290,572,0,0
"2024-05-18 02:24:07.668",251,68,1290,558,0,0
"2024-05-18 02:25:07.685",251,68,1290,572,0,0
"2024-05-18 02:26:07.702",251,68,1290,611,0,0
"2024-05-18 02:27:07.72",251,68,1290,560,0,0
"2024-05-18 02:28:07.737",251,68,1290,562,0,0
"2024-05-18 02:29:07.758",251,68,1290,572,0,0
"2024-05-18 02:30:07.771",251,68,1290,556,0,0
"2024-05-18 02:31:07.789",251,68,1290,572,0,0
"2024-05-18 02:32:07.806",251,68,1290,582,0,0
"2024-05-18 02:33:07.823",251,68,1290,582,0,0
"2024-05-18 02:34:07.839",251,68,1290,560,0,0
"2024-05-18 02:35:07.857",251,68,1289,578,0,0
"2024-05-18 02:36:07.875",251,68,1291,554,0,0
"2024-05-18 02:37:07.891",251,68,1289,572,0,0
"2024-05-18 02:38:07.908",251,68,1290,554,0,0
"2024-05-18 02:39:07.926",251,68,1290,560,0,0
"2024-05-18 02:40:07.948",251,68,1288,578,0,0
"2024-05-18 02:41:07.96",251,68,1289,560,0,0
"2024-05-18 02:42:07.978",251,68,1290,578,0,0
"2024-05-18 02:43:07.995",251,68,1289,560,0,0
"2024-05-18 02:44:08.012",251,68,1290,558,0,0
"2024-05-18 02:45:08.029",251,68,1290,558,0,0
"2024-05-18 02:46:08.047",251,68,1290,578,0,0
"2024-05-18 02:47:08.063",252,68,1291,578,0,0
"2024-05-18 02:48:08.081",252,68,1291,582,0,0
"2024-05-18 02:49:08.099",251,68,1289,558,0,0
"2024-05-18 02:50:08.115",251,68,1290,578,0,0
"2024-05-18 02:51:08.132",252,68,1289,578,0,0
"2024-05-18 02:52:08.15",251,68,1290,558,0,0
"2024-05-18 02:53:08.166",251,68,1288,578,0,0
"2024-05-18 02:54:08.184",252,68,1291,578,0,0
"2024-05-18 02:55:08.201",252,68,1290,558,0,0
"2024-05-18 02:56:08.222",252,68,1289,578,0,0
"2024-05-18 02:57:08.236",252,68,1290,556,0,0
"2024-05-18 02:58:08.253",252,68,1291,556,0,0
"2024-05-18 02:59:08.269",251,68,1289,562,0,0
"2024-05-18 03:00:08.287",252,68,1290,558,0,0
"2024-05-18 03:01:08.304",252,68,1292,560,0,0
"2024-05-18 03:02:08.322",252,68,1292,578,0,0
"2024-05-18 03:03:08.338",252,68,1290,570,0,0
"2024-05-18 03:04:08.356",252,68,1290,560,0,0
"2024-05-18 03:05:08.373",252,68,1290,570,0,0
"2024-05-18 03:06:08.39",252,68,1290,578,0,0
"2024-05-18 03:07:08.407",252,68,1290,586,0,0
"2024-05-18 03:08:08.424",252,68,1290,578,0,0
"2024-05-18 03:09:08.442",252,68,1288,558,0,0
"2024-05-18 03:10:08.458",252,68,1290,578,0,0
"2024-05-18 03:11:08.476",252,68,1290,572,0,0
"2024-05-18 03:12:08.493",252,68,1291,572,0,0
"2024-05-18 03:13:08.51",252,68,1290,562,0,0
"2024-05-18 03:14:08.527",252,68,1290,560,0,0
"2024-05-18 03:15:08.544",252,68,1290,560,0,0
"2024-05-18 03:16:08.562",252,68,1290,560,0,0
"2024-05-18 03:17:08.579",252,68,1290,586,0,0
"2024-05-18 03:18:08.596",252,68,1290,560,0,0
"2024-05-18 03:19:08.614",252,68,1291,560,0,0
"2024-05-18 03:20:08.63",252,68,1289,578,0,0
"2024-05-18 03:21:08.648",252,68,1289,578,0,0
"2024-05-18 03:22:08.665",252,68,1292,584,0,0
"2024-05-18 03:23:08.683",252,68,1290,562,0,0
"2024-05-18 03:24:08.699",252,68,1291,578,0,0
"2024-05-18 03:25:08.716",252,68,1290,578,0,0
"2024-05-18 03:26:08.734",252,68,1290,582,0,0
"2024-05-18 03:27:08.75",252,68,1291,578,0,0
"2024-05-18 03:28:08.768",252,68,1291,578,0,0
"2024-05-18 03:29:08.785",252,68,1291,578,0,0
"2024-05-18 03:30:08.802",252,68,1288,578,0,0
"2024-05-18 03:31:08.825",252,68,1291,578,0,0
"2024-05-18 03:32:08.837",252,68,1290,578,0,0
"2024-05-18 03:33:08.854",252,68,1291,578,0,0
"2024-05-18 03:34:08.871",252,68,1288,572,0,0
"2024-05-18 03:35:08.888",252,68,1290,560,0,0
"2024-05-18 03:36:08.905",252,68,1291,586,0,0
"2024-05-18 03:37:08.922",252,68,1290,560,0,0
"2024-05-18 03:38:08.94",252,68,1291,586,0,0
"2024-05-18 03:39:08.957",253,68,1290,596,0,0
"2024-05-18 03:40:08.974",252,68,1289,562,0,0
"2024-05-18 03:41:08.992",252,68,1291,562,0,0
"2024-05-18 03:42:09.009",252,68,1290,560,0,0
"2024-05-18 03:43:09.025",252,68,1291,586,0,0
"2024-05-18 03:44:09.043",252,68,1290,562,0,0
"2024-05-18 03:45:09.06",252,68,1290,554,0,0
"2024-05-18 03:46:09.077",252,68,1290,560,0,0
"2024-05-18 03:47:09.094",253,68,1290,570,0,0
"2024-05-18 03:48:09.113",252,68,1291,560,0,0
"2024-05-18 03:49:09.129",252,68,1290,560,0,0
"2024-05-18 03:50:09.146",252,68,1291,578,0,0
"2024-05-18 03:51:09.163",252,68,1291,598,0,0
"2024-05-18 03:52:09.18",253,68,1291,582,0,0
"2024-05-18 03:53:09.197",252,68,1290,578,0,0
"2024-05-18 03:54:09.215",253,68,1290,560,0,0
"2024-05-18 03:55:09.232",253,68,1291,558,0,0
"2024-05-18 03:56:09.249",252,68,1290,560,0,0
"2024-05-18 03:57:09.266",253,68,1291,578,0,0
"2024-05-18 03:58:09.283",252,68,1290,558,0,0
"2024-05-18 03:59:09.301",253,68,1290,560,0,0
"2024-05-18 04:00:09.318",253,68,1290,560,0,0
"2024-05-18 04:01:09.334",253,68,1290,578,0,0
"2024-05-18 04:02:09.351",253,68,1290,558,0,0
"2024-05-18 04:03:09.374",253,68,1291,586,0,0
"2024-05-18 04:04:09.386",252,68,1289,572,0,0
"2024-05-18 04:05:09.405",253,68,1292,558,0,0
"2024-05-18 04:06:09.421",252,68,1290,560,0,0
"2024-05-18 04:07:09.438",253,68,1290,562,0,0
"2024-05-18 04:08:09.455",253,68,1291,586,0,0
"2024-05-18 04:09:09.472",252,68,1290,578,0,0
"2024-05-18 04:10:09.489",252,68,1291,586,0,0
"2024-05-18 04:11:09.507",253,68,1292,560,0,0
"2024-05-18 04:12:09.524",253,68,1291,570,0,0
"2024-05-18 04:13:09.54",253,68,1290,572,0,0
"2024-05-18 04:14:09.558",253,68,1290,558,0,0
"2024-05-18 04:15:09.576",253,68,1290,556,0,0
"2024-05-18 04:16:09.592",253,68,1291,586,0,0
"2024-05-18 04:17:09.609",253,68,1291,584,0,0
"2024-05-18 04:18:09.627",253,68,1290,558,0,0
"2024-05-18 04:19:09.644",253,68,1290,572,0,0
"2024-05-18 04:20:09.661",253,68,1290,558,0,0
"2024-05-18 04:21:09.679",253,68,1290,558,0,0
"2024-05-18 04:22:09.695",253,68,1290,560,0,0
"2024-05-18 04:23:09.712",253,68,1291,558,0,0
"2024-05-18 04:24:09.73",253,68,1290,570,0,0
"2024-05-18 04:25:09.747",253,68,1291,584,0,0
"2024-05-18 04:26:09.764",253,68,1290,578,0,0
"2024-05-18 04:27:09.781",253,68,1291,578,0,0
"2024-05-18 04:28:09.798",253,68,1288,554,0,0
"2024-05-18 04:29:09.816",253,68,1289,578,0,0
"2024-05-18 04:30:09.834",253,68,1291,578,0,0
"2024-05-18 04:31:09.85",253,68,1289,578,0,0
"2024-05-18 04:32:09.866",253,68,1290,558,0,0
"2024-05-18 04:33:09.885",253,68,1290,562,0,0
"2024-05-18 04:34:09.902",253,68,1290,578,0,0
"2024-05-18 04:35:09.919",253,68,1291,558,0,0
"2024-05-18 04:36:09.936",253,68,1291,578,0,0
"2024-05-18 04:37:09.953",253,68,1291,578,0,0
"2024-05-18 04:38:09.975",253,68,1290,578,0,0
"2024-05-18 04:39:09.987",253,68,1291,560,0,0
"2024-05-18 04:40:10.004",253,68,1289,560,0,0
"2024-05-18 04:41:10.022",253,68,1290,558,0,0
"2024-05-18 04:42:10.039",253,68,1291,562,0,0
"2024-05-18 04:43:10.056",253,68,1288,578,0,0
"2024-05-18 04:44:10.073",253,68,1289,558,0,0
"2024-05-18 04:45:10.09",254,68,1289,586,0,0
"2024-05-18 04:46:10.107",254,68,1290,558,0,0
"2024-05-18 04:47:10.125",253,68,1291,560,0,0
"2024-05-18 04:48:10.142",253,68,1289,582,0,0
"2024-05-18 04:49:10.159",254,68,1289,570,0,0
"2024-05-18 04:50:10.177",253,68,1290,578,0,0
"2024-05-18 04:51:10.194",253,68,1290,558,0,0
"2024-05-18 04:52:10.212",253,68,1290,560,0,0
"2024-05-18 04:53:10.228",253,68,1290,572,0,0
"2024-05-18 04:54:10.247",253,68,1289,584,0,0
"2024-05-18 04:55:10.262",253,68,1290,578,0,0
"2024-05-18 04:56:10.279",253,68,1290,560,0,0
"2024-05-18 04:57:10.297",253,68,1289,560,0,0
"2024-05-18 04:58:10.313",253,68,1290,556,0,0
"2024-05-18 04:59:10.331",253,68,1289,578,0,0
"2024-05-18 05:00:10.348",253,68,1290,560,0,0
"2024-05-18 05:01:10.365",253,68,1289,558,0,0
"2024-05-18 05:02:10.383",253,68,1290,570,0,0
"2024-05-18 05:03:10.4",253,68,1290,558,0,0
"2024-05-18 05:04:10.417",253,68,1290,558,0,0
"2024-05-18 05:05:10.434",254,68,1290,560,0,0
"2024-05-18 05:06:10.451",253,68,1290,578,0,0
"2024-05-18 05:07:10.469",253,68,1289,578,0,0
"2024-05-18 05:08:10.485",254,68,1289,605,0,0
"2024-05-18 05:09:10.503",253,68,1289,576,0,0
"2024-05-18 05:10:10.521",253,68,1291,578,0,0
"2024-05-18 05:11:10.537",254,68,1290,576,0,0
"2024-05-18 05:12:10.559",254,68,1290,558,0,0
"2024-05-18 05:13:10.572",254,68,1290,558,0,0
"2024-05-18 05:14:10.589",254,68,1290,578,0,0
"2024-05-18 05:15:10.606",254,68,1289,586,0,0
"2024-05-18 05:16:10.623",254,68,1290,578,0,0
"2024-05-18 05:17:10.64",254,68,1289,586,0,0
"2024-05-18 05:18:10.657",254,68,1288,582,0,0
"2024-05-18 05:19:10.675",254,68,1290,560,0,0
"2024-05-18 05:20:10.693",253,68,1288,578,0,0
"2024-05-18 05:21:10.709",254,68,1291,576,0,0
"2024-05-18 05:22:10.727",254,68,1290,578,0,0
"2024-05-18 05:23:10.743",254,68,1288,572,0,0
"2024-05-18 05:24:10.761",254,68,1289,570,0,0
"2024-05-18 05:25:10.778",254,68,1288,556,0,0
"2024-05-18 05:26:10.795",254,68,1289,578,0,0
"2024-05-18 05:27:10.812",254,68,1289,570,0,0
"2024-05-18 05:28:10.829",254,68,1288,582,0,0
"2024-05-18 05:29:10.846",254,68,1290,560,0,0
"2024-05-18 05:30:10.863",254,68,1291,590,0,0
"2024-05-18 05:31:10.881",254,68,1287,572,0,0
"2024-05-18 05:32:10.898",254,68,1290,570,0,0
"2024-05-18 05:33:10.915",254,68,1290,560,0,0
"2024-05-18 05:34:10.932",254,68,1288,578,0,0
"2024-05-18 05:35:10.949",253,68,1289,572,0,0
"2024-05-18 05:36:10.968",254,68,1290,558,0,0
"2024-05-18 05:37:10.983",254,68,1289,560,0,0
"2024-05-18 05:38:11.002",254,68,1289,586,0,0
"2024-05-18 05:39:11.018",254,68,1289,578,0,0
"2024-05-18 05:40:11.039",254,68,1289,584,0,0
"2024-05-18 05:41:11.052",254,68,1289,586,0,0
"2024-05-18 05:42:11.07",254,68,1290,558,0,0
"2024-05-18 05:43:11.087",254,68,1288,572,0,0
"2024-05-18 05:44:11.105",254,68,1288,558,0,0
"2024-05-18 05:45:11.122",254,68,1288,558,0,0
"2024-05-18 05:46:11.139",254,68,1287,578,0,0
"2024-05-18 05:47:11.155",254,68,1287,560,0,0
"2024-05-18 05:48:11.173",254,68,1288,582,0,0
"2024-05-18 05:49:11.19",254,68,1291,586,0,0
"2024-05-18 05:50:11.207",254,68,1288,576,0,0
"2024-05-18 05:51:11.224",254,68,1289,560,0,0
"2024-05-18 05:52:11.242",254,68,1289,560,0,0
"2024-05-18 05:53:11.259",254,68,1290,578,0,0
"2024-05-18 05:54:11.278",254,68,1290,578,0,0
"2024-05-18 05:55:11.293",254,68,1288,578,0,0
"2024-05-18 05:56:11.31",254,68,1288,578,0,0
"2024-05-18 05:57:11.327",254,68,1289,576,0,0
"2024-05-18 05:58:11.345",254,68,1289,560,0,0
"2024-05-18 05:59:11.362",254,68,1287,578,0,0
"2024-05-18 06:00:11.379",254,68,1289,558,0,0
"2024-05-18 06:01:11.396",254,68,1289,578,0,0
"2024-05-18 06:02:11.413",254,68,1291,582,0,0
"2024-05-18 06:03:11.43",254,68,1289,578,0,0
"2024-05-18 06:04:11.448",254,68,1289,558,0,0
"2024-05-18 06:05:11.465",254,68,1289,613,0,0
"2024-05-18 06:06:11.482",254,68,1288,558,0,0
"2024-05-18 06:07:11.5",254,68,1289,586,0,0
"2024-05-18 06:08:11.516",254,68,1286,578,0,0
"2024-05-18 06:09:11.533",254,68,1289,578,0,0
"2024-05-18 06:10:11.551",254,68,1288,552,0,0
"2024-05-18 06:11:11.571",254,68,1289,578,0,0
"2024-05-18 06:12:11.585",254,68,1290,578,0,0
"2024-05-18 06:13:11.602",254,68,1289,558,0,0
"2024-05-18 06:14:11.62",254,68,1288,560,0,0
"2024-05-18 06:15:11.637",254,68,1287,560,0,0
"2024-05-18 06:16:11.655",254,68,1290,560,0,0
"2024-05-18 06:17:11.671",254,68,1290,560,0,0
"2024-05-18 06:18:11.689",254,68,1289,572,0,0
"2024-05-18 06:19:11.706",254,68,1289,558,0,0
"2024-05-18 06:20:11.723",254,68,1288,560,0,0
"2024-05-18 06:21:11.739",254,68,1287,578,0,0
"2024-05-18 06:22:11.757",254,68,1288,558,0,0
"2024-05-18 06:23:11.775",254,68,1287,560,0,0
"2024-05-18 06:24:11.792",254,68,1290,578,0,0
"2024-05-18 06:25:11.81",254,68,1288,560,0,0
"2024-05-18 06:26:11.826",254,68,1288,560,0,0
"2024-05-18 06:27:11.843",254,68,1290,560,0,0
"2024-05-18 06:28:11.861",254,68,1290,578,0,0
"2024-05-18 06:29:11.877",254,68,1288,560,0,0
"2024-05-18 06:30:11.894",254,68,1288,560,0,0
"2024-05-18 06:31:11.912",254,68,1288,578,0,0
"2024-05-18 06:32:11.928",254,68,1288,560,0,0
"2024-05-18 06:33:11.947",254,68,1287,578,0,0
"2024-05-18 06:34:11.964",254,68,1289,570,0,0
"2024-05-18 06:35:11.98",254,68,1288,558,0,0
"2024-05-18 06:36:11.998",254,68,1289,560,0,0
"2024-05-18 06:37:12.015",254,68,1288,576,0,0
"2024-05-18 06:38:12.032",254,68,1288,556,0,0
"2024-05-18 06:39:12.049",254,68,1287,578,0,0
"2024-05-18 06:40:12.066",254,68,1287,558,0,0
"2024-05-18 06:41:12.083",254,68,1289,558,0,0
"2024-05-18 06:42:12.1",254,68,1288,572,0,0
"2024-05-18 06:43:12.117",255,68,1288,560,0,0
"2024-05-18 06:44:12.135",254,68,1286,560,0,0
"2024-05-18 06:45:12.156",255,68,1289,560,0,0
"2024-05-18 06:46:12.17",254,68,1287,627,0,0
"2024-05-18 06:47:12.187",254,68,1287,552,0,0
"2024-05-18 06:48:12.204",254,68,1287,572,0,0
"2024-05-18 06:49:12.22",254,68,1288,578,0,0
"2024-05-18 06:50:12.238",254,68,1286,560,0,0
"2024-05-18 06:51:12.255",254,68,1287,560,0,0
"2024-05-18 06:52:12.273",254,68,1287,578,0,0
"2024-05-18 06:53:12.289",254,68,1286,572,0,0
"2024-05-18 06:54:12.307",254,68,1288,558,0,0
"2024-05-18 06:55:12.324",254,68,1288,574,0,0
"2024-05-18 06:56:12.342",254,68,1289,560,0,0
"2024-05-18 06:57:12.358",255,68,1287,578,0,0
"2024-05-18 06:58:12.375",254,68,1286,560,0,0
"2024-05-18 06:59:12.393",255,68,1288,560,0,0
"2024-05-18 07:00:12.409",255,68,1287,578,0,0
"2024-05-18 07:01:12.427",254,68,1287,558,0,0
"2024-05-18 07:02:12.445",254,68,1288,558,0,0
"2024-05-18 07:03:12.462",254,68,1288,578,0,0
"2024-05-18 07:04:12.479",254,68,1288,578,0,0
"2024-05-18 07:05:12.496",254,68,1287,560,0,0
"2024-05-18 07:06:12.513",254,68,1288,578,0,0
"2024-05-18 07:07:12.531",254,68,1285,572,0,0
"2024-05-18 07:08:12.548",254,68,1288,586,0,0
"2024-05-18 07:09:12.565",255,68,1287,558,0,0
"2024-05-18 07:10:12.582",255,68,1286,560,0,0
"2024-05-18 07:11:12.599",254,68,1286,572,0,0
"2024-05-18 07:12:12.616",255,68,1286,578,0,0
"2024-05-18 07:13:12.633",254,68,1286,558,0,0
"2024-05-18 07:14:12.651",254,68,1287,572,0,0
"2024-05-18 07:15:12.668",255,68,1286,611,0,0
"2024-05-18 07:16:12.686",255,68,1287,576,0,0
"2024-05-18 07:17:12.702",255,68,1287,552,0,0
"2024-05-18 07:18:12.72",254,68,1287,560,0,0
"2024-05-18 07:19:12.739",255,68,1287,578,0,0
"2024-05-18 07:20:12.754",255,68,1285,560,0,0
"2024-05-18 07:21:12.771",254,68,1286,596,0,0
"2024-05-18 07:22:12.788",255,68,1286,570,0,0
"2024-05-18 07:23:12.805",254,68,1287,572,0,0
"2024-05-18 07:24:12.823",254,68,1285,588,0,0
"2024-05-18 07:25:12.839",254,68,1286,558,0,0
"2024-05-18 07:26:12.857",254,68,1286,572,0,0
"2024-05-18 07:27:12.873",254,68,1288,558,0,0
"2024-05-18 07:28:12.891",255,68,1287,582,0,0
"2024-05-18 07:29:12.909",254,68,1287,584,0,0
"2024-05-18 07:30:12.926",255,68,1286,562,0,0
"2024-05-18 07:31:12.943",255,68,1286,572,0,0
"2024-05-18 07:32:12.96",255,68,1286,596,0,0
"2024-05-18 07:33:12.978",255,68,1288,586,0,0
"2024-05-18 07:34:12.994",255,68,1286,576,0,0
"2024-05-18 07:35:13.011",255,68,1284,560,0,0
"2024-05-18 07:36:13.029",255,68,1287,584,0,0
"2024-05-18 07:37:13.046",255,68,1286,578,0,0
"2024-05-18 07:38:13.062",255,68,1286,578,0,0
"2024-05-18 07:39:13.08",255,68,1287,578,0,0
"2024-05-18 07:40:13.097",255,68,1286,578,0,0
"2024-05-18 07:41:13.114",255,68,1286,558,0,0
"2024-05-18 07:42:13.131",255,68,1286,562,0,0
"2024-05-18 07:43:13.149",255,68,1286,556,0,0
"2024-05-18 07:44:13.166",255,68,1288,578,0,0
"2024-05-18 07:45:13.183",255,68,1286,578,0,0
"2024-05-18 07:46:13.2",255,68,1286,562,0,0
"2024-05-18 07:47:13.217",255,68,1286,558,0,0
"2024-05-18 07:48:13.234",255,68,1286,570,0,0
"2024-05-18 07:49:13.252",255,68,1286,560,0,0
"2024-05-18 07:50:13.27",255,68,1286,578,0,0
"2024-05-18 07:51:13.286",255,68,1287,578,0,0
"2024-05-18 07:52:13.307",255,68,1286,558,0,0
"2024-05-18 07:53:13.321",255,68,1286,578,0,0
"2024-05-18 07:54:13.338",255,68,1286,570,0,0
"2024-05-18 07:55:13.356",255,68,1286,558,0,0
"2024-05-18 07:56:13.373",255,68,1286,552,0,0
"2024-05-18 07:57:13.389",255,68,1286,558,0,0
"2024-05-18 07:58:13.407",255,68,1286,560,0,0
"2024-05-18 07:59:13.424",255,68,1287,578,0,0
"2024-05-18 08:00:13.441",255,68,1286,558,0,0
"2024-05-18 08:01:13.458",255,68,1285,560,0,0
"2024-05-18 08:02:13.476",255,68,1287,558,0,0
"2024-05-18 08:03:13.493",255,68,1287,578,0,0
"2024-05-18 08:04:13.51",255,68,1286,558,0,0
"2024-05-18 08:05:13.527",255,68,1286,578,0,0
"2024-05-18 08:06:13.545",255,68,1286,578,0,0
"2024-05-18 08:07:13.561",255,68,1286,566,0,0
"2024-05-18 08:08:13.578",255,68,1286,556,0,0
"2024-05-18 08:09:13.596",255,68,1286,560,0,0
"2024-05-18 08:10:13.613",255,68,1287,560,0,0
"2024-05-18 08:11:13.63",255,68,1286,578,0,0
"2024-05-18 08:12:13.647",255,68,1288,562,0,0
"2024-05-18 08:13:13.665",255,68,1286,560,0,0
"2024-05-18 08:14:13.682",255,68,1286,554,0,0
"2024-05-18 08:15:13.699",255,68,1286,572,0,0
"2024-05-18 08:16:13.716",255,68,1286,556,0,0
"2024-05-18 08:17:13.733",255,68,1286,558,0,0
"2024-05-18 08:18:13.751",255,68,1286,578,0,0
"2024-05-18 08:19:13.767",255,68,1287,584,0,0
"2024-05-18 08:20:13.785",255,68,1285,558,0,0
"2024-05-18 08:21:13.802",255,68,1287,578,0,0
"2024-05-18 08:22:13.822",255,68,1286,558,0,0
"2024-05-18 08:23:13.836",255,68,1285,586,0,0
"2024-05-18 08:24:13.853",255,68,1285,560,0,0
"2024-05-18 08:25:13.878",255,68,1286,562,0,0
"2024-05-18 08:26:13.888",255,68,1286,578,0,0
"2024-05-18 08:27:13.905",255,68,1286,552,0,0
"2024-05-18 08:28:13.921",255,68,1286,578,0,0
"2024-05-18 08:29:13.939",255,68,1286,554,0,0
"2024-05-18 08:30:13.956",255,68,1285,554,0,0
"2024-05-18 08:31:13.973",255,68,1286,586,0,0
"2024-05-18 08:32:13.991",255,68,1287,558,0,0
"2024-05-18 08:33:14.008",255,68,1285,578,0,0
"2024-05-18 08:34:14.025",255,68,1286,578,0,0
"2024-05-18 08:35:14.042",255,68,1285,578,0,0
"2024-05-18 08:36:14.06",255,68,1285,556,0,0
"2024-05-18 08:37:14.076",255,68,1286,570,0,0
"2024-05-18 08:38:14.094",255,68,1286,570,0,0
"2024-05-18 08:39:14.111",255,68,1285,578,0,0
"2024-05-18 08:40:14.128",255,68,1286,572,0,0
"2024-05-18 08:41:14.145",255,68,1287,572,0,0
"2024-05-18 08:42:14.163",255,68,1284,560,0,0
"2024-05-18 08:43:14.179",255,68,1285,560,0,0
"2024-05-18 08:44:14.197",255,68,1286,546,0,0
"2024-05-18 08:45:14.214",255,68,1285,556,0,0
"2024-05-18 08:46:14.231",255,68,1284,578,0,0
"2024-05-18 08:47:14.248",255,68,1285,578,0,0
"2024-05-18 08:48:14.269",255,68,1284,578,0,0
"2024-05-18 08:49:14.282",255,68,1284,558,0,0
"2024-05-18 08:50:14.3",255,68,1284,552,0,0
"2024-05-18 08:51:14.317",255,68,1284,558,0,0
"2024-05-18 08:52:14.334",255,68,1284,578,0,0
"2024-05-18 08:53:14.352",255,68,1284,596,0,0
"2024-05-18 08:54:14.369",255,68,1285,578,0,0
"2024-05-18 08:55:14.386",255,68,1285,572,0,0
"2024-05-18 08:56:14.403",255,68,1284,562,0,0
"2024-05-18 08:57:14.42",255,68,1284,560,0,0
"2024-05-18 08:58:14.437",255,68,1284,562,0,0
"2024-05-18 08:59:14.455",255,68,1284,554,0,0
"2024-05-18 09:00:14.472",254,68,1284,554,0,0
"2024-05-18 09:01:14.489",254,68,1282,560,0,0
"2024-05-18 09:02:14.506",254,68,1284,584,0,0
"2024-05-18 09:03:14.523",254,68,1282,560,0,0
"2024-05-18 09:04:14.54",254,68,1280,578,0,0
"2024-05-18 09:05:14.557",254,68,1283,552,0,0
"2024-05-18 09:06:14.575",254,68,1281,560,0,0
"2024-05-18 09:07:14.592",254,68,1282,556,0,0
"2024-05-18 09:08:14.608",254,68,1281,576,0,0
"2024-05-18 09:09:14.626",254,68,1283,560,0,0
"2024-05-18 09:10:14.643",254,68,1280,558,0,0
"2024-05-18 09:11:14.661",254,68,1281,570,0,0
"2024-05-18 09:12:14.678",254,68,1283,560,0,0
"2024-05-18 09:13:14.695",254,68,1281,578,0,0
"2024-05-18 09:14:14.712",254,68,1282,584,0,0
"2024-05-18 09:15:14.729",254,68,1279,596,0,0
"2024-05-18 09:16:14.751",254,68,1280,560,0,0
"2024-05-18 09:17:14.763",254,68,1281,560,0,0
"2024-05-18 09:18:14.78",254,68,1280,560,0,0
"2024-05-18 09:19:14.798",254,68,1279,558,0,0
"2024-05-18 09:20:14.816",254,68,1279,556,0,0
"2024-05-18 09:21:14.832",253,68,1279,550,0,0
"2024-05-18 09:22:14.85",254,68,1277,578,0,0
"2024-05-18 09:23:14.867",254,68,1278,560,0,0
"2024-05-18 09:24:14.884",254,68,1277,560,0,0
"2024-05-18 09:25:14.901",253,68,1278,552,0,0
"2024-05-18 09:26:14.918",254,68,1277,584,0,0
"2024-05-18 09:27:14.935",253,68,1278,562,0,0
"2024-05-18 09:28:14.952",253,68,1279,586,0,0
"2024-05-18 09:29:14.97",253,68,1277,576,0,0
"2024-05-18 09:30:14.986",253,68,1277,578,0,0
"2024-05-18 09:31:15.004",253,68,1278,552,0,0
"2024-05-18 09:32:15.021",253,68,1278,566,0,0
"2024-05-18 09:33:15.039",253,68,1277,560,0,0
"2024-05-18 09:34:15.055",253,68,1277,552,0,0
"2024-05-18 09:35:15.072",253,68,1276,558,0,0
"2024-05-18 09:36:15.089",253,68,1276,558,0,0
"2024-05-18 09:37:15.107",253,68,1277,552,0,0
"2024-05-18 09:38:15.125",253,68,1276,578,0,0
"2024-05-18 09:39:15.142",253,68,1276,560,0,0
"2024-05-18 09:40:15.158",253,68,1277,570,0,0
"2024-05-18 09:41:15.176",253,68,1276,560,0,0
"2024-05-18 09:42:15.193",252,68,1276,578,0,0
"2024-05-18 09:43:15.21",252,68,1276,556,0,0
"2024-05-18 09:44:15.228",252,68,1275,560,0,0
"2024-05-18 09:45:15.244",252,68,1276,546,0,0
"2024-05-18 09:46:15.261",253,68,1275,546,0,0
